"movieId","movie_title","title_year","genres.x","genres.y","director_name","actor_1_name","actor_2_name","actor_3_name","duration","plot_keywords","language","country","facenumber_in_poster","imdb_score","movielens_score","movielens_score_normalized","aprox_imdb_score","aprox_movielens_score","aprox_movielens_normalized_score"
74582,"I Hope They Serve Beer in Hell ",2009,"Comedy","Comedy","","Geoff Stults","Susie Abromeit","Derek Wayne Johnson",105,"bachelor party|bare butt|loud sex|sex standing up|topless female nudity","English","USA",1,5.3,2.70535714285714,5.41071428571429,5,3,5
74595,"Blood Done Sign My Name ",2010,"Drama","Drama","Jeb Stuart","Ricky Schroder","Nate Parker","Lee Norris",128,"based on autobiography|based on novel|based on true story|murder|racism","English","USA",0,6.7,3.7,7.4,7,4,7
74624,"Agora ",2009,"Adventure|Drama|Romance","Adventure|Drama|History|Romance","Alejandro Amenábar","Max Minghella","Ashraf Barhom","Rupert Evans",141,"christian|love|philosophy|prefect|slave","English","Spain",2,7.2,3.55013550135501,7.10027100271003,7,4,7
74647,"Motherhood ",2009,"Comedy","Comedy|Drama","","Stephanie Szostak","Minnie Driver","Anthony Edwards",90,"birthday|birthday party|delivery man|mother|neighbor","English","USA",1,4.7,2.34782608695652,4.69565217391304,5,2,5
74653,"Shinjuku Incident ",2009,"Crime|Drama|Thriller","Action|Crime|Drama|Thriller","","Bingbing Fan","Daniel Wu","Yasuaki Kurata",119,"chinese|gang|gratitude|immigrant|japan","Mandarin","Hong Kong",4,7.1,3.68181818181818,7.36363636363636,7,4,7
74671,"Rockaway ",2007,"Action|Crime|Drama","Action|Crime|Drama|Thriller","","Nicholas Gonzalez","Mario Cimarro","Ricardo Chavira",90,"one word title","English","USA",1,4.6,1.75,3.5,5,2,4
74685,"The Crazies ",2010,"Action|Drama|Horror|Sci-Fi|Thriller","Horror|Thriller","Breck Eisner","Radha Mitchell","Glenn Morshower","John Aylward",101,"deputy|iowa|rural setting|sheriff|survival","English","USA",0,6.5,3.25621546961326,6.51243093922652,6,3,7
74688,"Dear John ",2010,"Drama|Romance|War","Drama|Romance|War","Lasse Hallström","Channing Tatum","Henry Thomas","Scott Porter",108,"army|coin collector|love|surfboard|u.s. army","English","USA",NA,6.3,3.08026030368764,6.16052060737527,6,3,6
74750,"[Rec] 2 ",2009,"Horror|Thriller","Horror","Jaume Balagueró","Jonathan D. Mellor","Pablo Rosso","Andrea Ros",85,"apartment|apartment building|blood sample|crucifix|zombie","Spanish","Spain",0,6.6,3.19776119402985,6.3955223880597,7,3,6
74787,"My Name Is Khan ",2010,"Drama|Romance","Adventure|Drama|Thriller","","Shah Rukh Khan","Jimmy Shergill","Christopher B. Duncan",128,"airport|asperger's syndrome|autism|muslim|racial profiling","Hindi","India",2,8,3.52413793103448,7.04827586206897,8,4,7
74789,"Alice in Wonderland ",2010,"Adventure|Fantasy|IMAX","Adventure|Family|Fantasy","Tim Burton","Johnny Depp","Alan Rickman","Anne Hathaway",108,"alice in wonderland|mistaking reality for dream|queen|shrinking|shrinking potion","English","USA",0,6.5,3.20931349015843,6.41862698031685,6,3,6
74795,"Green Zone ",2010,"Action|Drama|Thriller|War","Action|Drama|Thriller|War","Paul Greengrass","Matt Damon","Sean Huze","Igal Naor",115,"cia|iraq|iraqi|political military conspiracy|weapon of mass destruction","English","France",1,6.9,3.38925855513308,6.77851711026616,7,3,7
74820,"The Fall of the Roman Empire ",1964,"Drama","Drama|History|War","","James Mason","Mel Ferrer","Stephen Boyd",172,"2nd century|emperor|european history|loosely based on historical events|roman empire","English","USA",0,6.7,3.45454545454545,6.90909090909091,7,3,7
74827,"Ajami ",2009,"Crime|Drama","Crime|Drama","","Shahir Kabaha","Scandar Copti","Ranin Karim",124,"arab|christian|israeli|palestinian|violence","Arabic","Germany",6,7.4,3.55454545454545,7.10909090909091,7,4,7
74851,"From Paris with Love ",2010,"Action|Crime","Action|Thriller","Pierre Morel","Kasia Smutniak","Amber Rose Revah","Rebecca Dayan",92,"ambassador|cia|dinner|spy|terrorist","English","France",1,6.5,3.19488817891374,6.38977635782748,6,3,6
74944,"Brooklyn's Finest ",2009,"Crime|Drama|Thriller","Crime|Drama|Thriller","Antoine Fuqua","Don Cheadle","Lili Taylor","Armando Riesco",132,"catholic|corrupt cop|new york city|police detective|police officer killed","English","USA",1,6.7,3.13127413127413,6.26254826254826,7,3,6
74946,"She's Out of My League ",2010,"Comedy","Comedy|Romance","","Mike Vogel","Kim Shaw","Geoff Stults",104,"airport|airport security|confidence|iphone|love","English","USA",1,6.4,3.2802037845706,6.56040756914119,6,3,7
74948,"Harry Brown ",2009,"Crime|Drama|Thriller","Action|Crime|Drama|Thriller","","Joseph Gilgun","Jack O'Connell","Sean Harris",97,"bayonet|death|police|self defense|widower","English","UK",1,7.2,3.49433962264151,6.98867924528302,7,3,7
75341,"Remember Me ",2010,"Drama|Romance","Drama|Romance","","Robert Pattinson","Lena Olin","Ruby Jerins",113,"binge drinking|new york|new york city|september 11 2001|suicide","English","USA",0,7.2,3.49245689655172,6.98491379310345,7,3,7
75404,"ZMD: Zombies of Mass Destruction ",2009,"Comedy|Horror","Comedy|Horror|Sci-Fi","","Russell Hodgkinson","Janette Armand","Kevin Hamedani",89,"cult|homosexual|island|survival horror|zombie","English","USA",0,5.1,2.34782608695652,4.69565217391304,5,2,5
75425,"Survival of the Dead ",2009,"Horror","Horror","George A. Romero","Julian Richings","Shawn Roberts","Kathleen Munroe",90,"delaware|feud|island|undead|zombie","English","USA",0,5,2.35779816513761,4.71559633027523,5,2,5
75438,"Nine Dead ",2010,"Crime|Mystery|Thriller","Crime|Drama|Horror|Mystery|Thriller","","Daniel Baldwin","William Lee Scott","Marc Macaulay",83,"betrayal|car|connection|death|gun","English","USA",0,5.5,2.79807692307692,5.59615384615385,6,3,6
75803,"Our Family Wedding ",2010,"Comedy","Comedy|Romance","Rick Famuyiwa","America Ferrera","Lance Gross","Lupe Ontiveros",103,"california|love|marriage|wedding|wedding dress","English","USA",2,4.9,2.88888888888889,5.77777777777778,5,3,6
75805,"The Bounty Hunter ",2010,"Action|Comedy|Romance","Action|Comedy|Romance","Andy Tennant","Gerard Butler","Dorian Missick","Peter Greene",110,"bounty hunter|death|murder|police officer|reporter","English","USA",1,5.5,2.88401253918495,5.76802507836991,6,3,6
75950,"The Egyptian ",1954,"Drama","Drama|History","Michael Curtiz","Gene Tierney","Peter Ustinov","Jean Simmons",139,"afterlife|egypt|pharaoh|princess|pyramid","English","USA",0,6.6,2.45833333333333,4.91666666666667,7,2,5
75985,"Repo Men ",2010,"Action|Sci-Fi|Thriller","Action|Crime|Sci-Fi|Thriller","","Alice Braga","RZA","Yvette Nicole Brown",119,"artificial organ|best friend|enforcer|future|near future","English","USA",0,6.3,3.23111111111111,6.46222222222222,6,3,6
76030,"Case 39 ",2009,"Horror|Thriller","Horror|Mystery|Thriller","Christian Alvart","Bradley Cooper","Callum Rennie","Vanesa Tomasino",109,"death|fear|hairy chest|social worker|spinning in chair","English","USA",1,6.2,3.10040983606557,6.20081967213115,6,3,6
76054,"Oceans ",2009,"Documentary|Drama","Documentary|Drama","Jacques Perrin","Pedro Armendáriz Jr.","Jacques Perrin","Rie Miyazawa",104,"damselfish|ocean habitat|ocean life|razorfish|spider crab","French","France",0,7.8,3.65467625899281,7.30935251798561,8,4,7
76077,"Hot Tub Time Machine ",2010,"Comedy|Sci-Fi","Comedy|Sci-Fi","Steve Pink","Charlie McDermott","Collette Wolfe","Crystal Lowe",101,"cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman","English","USA",8,6.4,3.12015276145711,6.24030552291422,6,3,6
76079,"Chloe ",2009,"Drama|Thriller","Drama|Mystery|Romance|Thriller","Atom Egoyan","Liam Neeson","Meghan Heffern","Natalie Lisinska",96,"bare chested boy|doctor|escort|infidelity|prostitute","English","USA",2,6.3,3.18005540166205,6.3601108033241,6,3,6
76093,"How to Train Your Dragon ",2010,"Adventure|Animation|Children|Fantasy|IMAX","Adventure|Animation|Family|Fantasy","Dean DeBlois","Gerard Butler","America Ferrera","Craig Ferguson",98,"dragon|island|training|viking|village","English","USA",0,8.2,3.96497139224412,7.92994278448824,8,4,8
76119,"Extreme Movie ",2008,"Comedy","Comedy","","Rich Ceraulo","Denise Boutte","Vanessa Lee Chester",76,"box office flop|female frontal nudity|pink bra and panties|red bra and panties|sex","English","USA",6,3.8,1.89130434782609,3.78260869565217,4,2,4
76173,"Micmacs ",2009,"Comedy|Crime","Action|Comedy|Crime","Jean-Pierre Jeunet","Omar Sy","Dany Boon","André Dussollier",105,"bullet|contortionist|gag humor|human cannonball|revenge","French","France",4,7.2,3.70496894409938,7.40993788819876,7,4,7
76175,"Clash of the Titans ",2010,"Action|Adventure|Drama|Fantasy","Action|Adventure|Fantasy","Louis Leterrier","Liam Neeson","Jason Flemyng","Alexa Davalos",106,"famous line|hand to hand combat|kraken|rape|zeus","English","USA",0,5.8,2.77380100214746,5.54760200429492,6,3,6
76210,"Defendor ",2009,"Comedy|Crime|Drama","Comedy|Crime|Drama","","Michael Kelly","Tony Nappo","Charlotte Sullivan",95,"gun running|organized crime|pimp|superhero|vigilante","English","Canada",0,6.8,3.35106382978723,6.70212765957447,7,3,7
76251,"Kick-Ass ",2010,"Action|Comedy","Action|Comedy","Matthew Vaughn","Elizabeth McGovern","Deborah Twiss","Michael Rispoli",117,"comic book|female killer|hit in the crotch|narrated by character|reference to batman","English","UK",1,7.7,3.71417954815696,7.42835909631391,8,4,7
76293,"Date Night ",2010,"Action|Comedy|Romance","Comedy|Crime|Romance|Thriller","Shawn Levy","Mila Kunis","James Franco","Steve Carell",101,"city|new york city|night|reservation|restaurant","English","USA",2,6.3,3.19143780290792,6.38287560581583,6,3,6
76317,"After.Life ",2009,"Drama|Horror|Thriller","Drama|Horror|Mystery|Thriller","","Liam Neeson","Josh Charles","Chandler Canterbury",104,"breath on mirror|buried alive|engagement ring|looking at one's self in a mirror|serial killer","English","USA",1,5.9,2.87421383647799,5.74842767295597,6,3,6
76729,"Don McKay ",2009,"Drama|Mystery|Thriller","Drama|Mystery|Thriller","","Pruitt Taylor Vince","M. Emmet Walsh","Robert Wahlberg",87,"dead body|dead body in a freezer|dead body wrapped in carpet|person in a car trunk|school janitor","English","USA",1,5.9,2.59090909090909,5.18181818181818,6,3,5
76763,"The Runaways ",2010,"Drama|Musical","Biography|Drama|Music","","Kristen Stewart","Scout Taylor-Compton","Johnny Lewis",106,"band|box office flop|critically bashed|historically inaccurate|revisionist history","English","USA",2,6.6,3.3031914893617,6.6063829787234,7,3,7
77206,"Diary of a Wimpy Kid ",2010,"Children|Comedy","Comedy|Family","Thor Freudenthal","Chloë Grace Moretz","Zachary Gordon","Rachael Harris",94,"cheese|diary|friend|middle school|school","English","USA",1,6.2,3.04663212435233,6.09326424870466,6,3,6
77240,"I Am Love ",2009,"Drama|Romance","Drama|Romance","","Flavio Parenti","Waris Ahluwalia","Alba Rohrwacher",120,"chef|friend|italy|restaurant|russian","Italian","Italy",1,7,3.44444444444444,6.88888888888889,7,3,7
77307,"Dogtooth ",2009,"Drama","Drama|Thriller","","Angeliki Papoulia","Mary Tsoni","Sissy Petropoulou",94,"fellatio|isolated house|overprotective father|social isolation|unsimulated sex","Greek","Greece",0,7.3,3.70018621973929,7.40037243947859,7,4,7
77316,"City of Life and Death ",2009,"Drama|War","Drama|History|War","","Ye Liu","Yuanyuan Gao","Ryu Kohata",132,"atrocity|battle|chinese|horseback riding|martial arts","Mandarin","China",0,7.7,3.67796610169492,7.35593220338983,8,4,7
77328,"Red Riding: In the Year of Our Lord 1974 ",2009,"Crime|Drama|Mystery|Thriller","Crime|Drama|Mystery|Thriller","Julian Jarrold","Andrew Garfield","Warren Clarke","John Henshaw",102,"ejected from a moving vehicle|gun held to head|handcuffs|shot multiple times|strangulation","English","UK",0,7.1,3.46820809248555,6.9364161849711,7,3,7
77364,"The Losers ",2010,"Action|Adventure|Drama|Mystery|Thriller","Action|Crime|Drama|Mystery|Thriller","Sylvain White","Chris Evans","Jason Patric","Óscar Jaenada",97,"hacking|hijacking|martial arts|revenge|special forces","English","USA",1,6.4,3.18201754385965,6.3640350877193,6,3,6
77414,"The Last Song ",2010,"Drama|Romance","Drama|Family|Music|Romance","Julie Anne Robinson","Kelly Preston","Bobby Coleman","Melissa Ordway",107,"beach|fire|love|pianist|summer","English","USA",1,5.8,3.24242424242424,6.48484848484848,6,3,6
77421,"Cyrus ",2010,"Comedy|Drama|Romance","Comedy|Drama|Romance","Jay Duplass","Matt Walsh","Tim Guinee","Katie Aselton",91,"21 year old|forename as title|musician|party|rearview mirror","English","USA",2,6.3,3.21768707482993,6.43537414965986,6,3,6
77561,"Iron Man 2 ",2010,"Action|Adventure|Sci-Fi|Thriller|IMAX","Action|Adventure|Sci-Fi","Jon Favreau","Robert Downey Jr.","Scarlett Johansson","Jon Favreau",124,"hammer|military|monaco|revenge|tony stark","English","USA",4,7,3.59046875,7.1809375,7,4,7
77665,"Marmaduke ",2010,"Comedy","Comedy|Family","Tom Dey","Emma Stone","Judy Greer","Steve Coogan",87,"dog|great dane|rivalry|talking animal|talking cat","English","USA",0,4.2,2.25555555555556,4.51111111111111,4,2,5
77667,"MacGruber ",2010,"Action|Comedy","Action|Comedy|Romance","","Jasper Cole","Will Forte","Powers Boothe",95,"colonel|lieutenant|nuclear warhead|team|washington d.c.","English","USA",3,5.5,2.64501510574018,5.29003021148036,6,3,5
77672,"Ca$h ",2010,"Crime|Thriller","Comedy|Crime|Thriller","","Chris Hemsworth","Mike Starr","Paul Sanchez",118,"cash|financial problem|heist|land rover|mortgage","English","USA",2,6,3.015625,6.03125,6,3,6
77736,"Crazy Stone ",2006,"Comedy|Crime","Comedy|Crime","Hao Ning","Bo Huang","Zheng Xu","Zhonghua Chen",98,"bankruptcy|crystal|father son relationship|heist|shower","Mandarin","China",1,7.7,3.53571428571429,7.07142857142857,8,4,7
77788,"The Good Heart ",2009,"Drama","Drama","","Alice Olivia Clarke","Susan Blommaert","Stephen Henderson",99,"bar|bartender|death|heart attack|mentor protege relationship","English","Iceland",2,6.9,3.45945945945946,6.91891891891892,7,3,7
77795,"Cargo ",2009,"Sci-Fi","Mystery|Sci-Fi|Thriller","","Yangzom Brauen","Claude-Oliver Rudolph","Anna Katharina Schwabroh",112,"23rd century|lucid dream|outer space|space travel|trapped in space","German","Switzerland",0,6.2,3.42592592592593,6.85185185185185,6,3,7
77800,"Four Lions ",2010,"Comedy|Drama","Comedy|Crime|Drama","","Kayvan Novak","Riz Ahmed","Alex Macqueen",97,"accidental shooting|bird|crow|exploding animal|muslim","English","UK",0,7.3,3.70460199004975,7.4092039800995,7,4,7
77818,"Gunless ",2010,"Action|Comedy|Drama|Western","Action|Comedy|Drama|Western","","Tyler Mane","Callum Rennie","Dustin Milligan",89,"blacksmith|bounty hunter|duel|gunslinger|wild west","English","Canada",1,6.5,3.22222222222222,6.44444444444444,6,3,6
77820,"Furry Vengeance ",2010,"Children|Comedy","Comedy|Family","Roger Kumble","Brendan Fraser","Brooke Shields","Matt Prokop",92,"animal|bear|land developer|real estate|real estate developer","English","USA",1,3.8,1.96296296296296,3.92592592592593,4,2,4
77866,"Robin Hood ",2010,"Action|Adventure|Drama|Romance|War","Action|Adventure|Drama|History","Ridley Scott","Mark Addy","William Hurt","Scott Grimes",156,"1190s|archer|england|king of england|robin hood","English","USA",0,6.7,3.23226703755216,6.46453407510431,7,3,6
78019,"Adam Resurrected ",2008,"Drama|War","Drama|War","Paul Schrader","Veronica Ferres","Ayelet Zurer","Derek Jacobi",106,"circus|dog|entertainer|holocaust|patient","English","Germany",2,6.3,2.80769230769231,5.61538461538461,6,3,6
78039,"Blue Valentine ",2010,"Drama|Romance","Drama|Romance","Derek Cianfrance","Ryan Gosling","Mike Vogel","John Doman",112,"dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman","English","USA",0,7.4,3.70826580226904,7.41653160453809,7,4,7
78041,"Killers ",2010,"Action|Comedy","Action|Comedy|Romance|Thriller","Robert Luketic","Tom Selleck","Lisa Ann Walter","Catherine O'Hara",100,"hired killer|marriage|neighbor|on the run|store clerk","English","USA",2,5.4,2.8859649122807,5.7719298245614,5,3,6
78088,"Buried ",2010,"Mystery|Thriller","Drama|Mystery|Thriller","Rodrigo Cortés","Ryan Reynolds","Samantha Mathis","Erik Palladino",95,"buried alive|coffin|iraq|one person|single set production","English","Spain",0,7,3.35298196948682,6.70596393897365,7,3,7
78105,"Prince of Persia: The Sands of Time ",2010,"Action|Adventure|Fantasy|Romance|IMAX","Action|Adventure|Fantasy|Romance","Mike Newell","Jake Gyllenhaal","Richard Coyle","Reece Ritchie",116,"alamut|dagger|king|persia|princess","English","USA",2,6.6,3.21745932415519,6.43491864831039,7,3,6
78116,"Please Give ",2010,"Comedy|Drama","Comedy|Drama","Nicole Holofcener","Oliver Platt","Thomas Ian Nicholas","Ann Morgan Guilbert",90,"apartment|first date|neighbor|new york|new york city","English","USA",0,6.6,3.36713286713287,6.73426573426573,7,3,7
78174,"Sex and the City 2 ",2010,"Comedy|Drama|Romance","Comedy|Drama|Romance","","Chris Noth","Liza Minnelli","Kristin Davis",146,"abu dhabi|box office hit|muslim|nanny|united arab emirates","English","USA",4,4.3,2.28194726166329,4.56389452332657,4,2,5
78209,"Get Him to the Greek ",2010,"Comedy","Comedy|Music","Nicholas Stoller","Pink","Mario Lopez","Lino Facioli",114,"concert|drugs|recession|record company|rock star","English","USA",2,6.4,3.248046875,6.49609375,6,3,6
78264,"The Back-up Plan ",2010,"Comedy|Romance","Comedy|Romance","","Danneel Ackles","Noureen DeWulf","Tom Bosley",104,"artificial insemination|baby|cheese|chick flick|pet shop","English","USA",0,5.3,2.75,5.5,5,3,6
78266,"Splice ",2009,"Horror|Sci-Fi|Thriller","Drama|Horror|Sci-Fi","Vincenzo Natali","Sarah Polley","David Hewlett","Delphine Chanéac",104,"dna|experiment|genetics|interspecies sex|scientist","English","Canada",0,5.8,2.83042212518195,5.6608442503639,6,3,6
78316,"Letters to Juliet ",2010,"Drama|Romance","Comedy|Drama|Romance","Gary Winick","Vanessa Redgrave","Marcia DeBonis","Luisa Ranieri",105,"chick flick|female protagonist|italian stereotype|man in a swimsuit|verona italy","English","USA",1,6.5,3.41513292433538,6.83026584867076,6,3,7
78321,"The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ",2010,"Comedy","Comedy","Craig Moss","Noureen DeWulf","Bryan Callen","Matt Crabtree",82,"masturbation|porn actor in mainstream movie|sex|spoof|virginity","English","USA",3,2.7,1.86818181818182,3.73636363636364,3,2,4
78349,"Exam ",2009,"Mystery|Thriller","Mystery|Thriller","","Colin Salmon","Luke Mably","Pollyanna McIntosh",101,"band aid|hairpin|one day|single set production|unsubtitled foreign language","English","UK",0,6.9,3.58734939759036,7.17469879518072,7,4,7
78467,"Jonah Hex ",2010,"Action|Drama|Thriller|Western","Action|Drama|Fantasy|Thriller|Western","Jimmy Hayward","Michael Fassbender","Billy Blair","Julia Jones",81,"confederate|death|independence day|military|terrorist","English","USA",1,4.7,2.34888059701493,4.69776119402985,5,2,5
78499,"Toy Story 3 ",2010,"Adventure|Animation|Children|Comedy|Fantasy|IMAX","Adventure|Animation|Comedy|Family|Fantasy","","Tom Hanks","John Ratzenberger","Don Rickles",103,"college|day care|escape|teddy bear|toy","English","USA",3,8.3,3.95561091609104,7.91122183218209,8,4,8
78574,"Winter's Bone ",2010,"Drama|Thriller","Drama","","Jennifer Lawrence","Shelley Waggener","Lauren Sweetser",100,"bail|crystal meth|family relationships|female protagonist|search for father","English","USA",2,7.2,3.72957839262187,7.45915678524374,7,4,7
78637,"Shrek Forever After ",2010,"Adventure|Animation|Children|Comedy|Fantasy|IMAX","Adventure|Animation|Comedy|Family|Fantasy","Mike Mitchell","Jon Hamm","Kathy Griffin","Mary Kay Place",93,"alternate world|fairy tale parody|female warrior|ogre|true love","English","USA",2,6.4,3.19641125121242,6.39282250242483,6,3,6
78640,"The Open Road ",2009,"Comedy|Drama","Comedy|Drama","","Jeff Bridges","Justin Timberlake","Ted Danson",91,"american south|baseball|farmland|motel|road trip","English","USA",2,5.5,3.31818181818182,6.63636363636364,6,3,7
78655,"Rampage ",2009,"Action|Crime|Thriller","Action|Crime|Thriller","Uwe Boll","Matt Frewer","Katharine Isabelle","Michael Paré",80,"death|first part|killing spree|massacre|murder","English","Canada",0,6.3,2.80172413793103,5.60344827586207,6,3,6
78679,"The Killer Inside Me ",2010,"Crime|Drama|Thriller|Western","Crime|Drama|Thriller","Michael Winterbottom","Liam Aiken","Ned Beatty","Jay R. Ferguson",109,"deputy|murder|revenge|sheriff|texas","English","USA",0,6.1,3.11004784688995,6.2200956937799,6,3,6
78698,"Mercy Streets ",2000,"Action|Crime|Drama","Action|Crime|Drama","Jon Gunn","Stacy Keach","David A.R. White","Cynthia Watros",106,"church|cigarette smoking|deacon|twin brother|twins","English","USA",1,5.6,2,4,6,2,4
78772,"The Twilight Saga: Eclipse ",2010,"Fantasy|Romance|Thriller|IMAX","Adventure|Drama|Fantasy|Romance","David Slade","Robert Pattinson","Kristen Stewart","Anna Kendrick",124,"friendship|graduation|revenge|vampire|werewolf","English","USA",3,4.9,2.48309352517986,4.96618705035971,5,2,5
78774,"Solitary Man ",2009,"Comedy|Drama","Comedy|Drama|Romance","Brian Koppelman","Jenna Fischer","David Costabile","Richard Schiff",90,"aging|hdtv|high definition television|love|marriage","English","USA",7,6.4,3.13475177304965,6.26950354609929,6,3,6
78836,"Enter the Void ",2009,"Drama","Drama|Fantasy","Gaspar Noé","Paz de la Huerta","Emily Alyn Lind","Olly Alexander",161,"drug deal|drugs|explicit sex|love|stripper","English","France",0,7.3,3.75484496124031,7.50968992248062,7,4,8
78838,"The Cry of the Owl ",2009,"Drama|Thriller","Drama|Thriller","","Paddy Considine","Caroline Dhavernas","Charlotte Sullivan",100,"isolated house|promotion|river|small town|stalking","English","UK",2,6,2.81578947368421,5.63157894736842,6,3,6
78893,"The Last Airbender ",2010,"Action|Adventure|Fantasy","Action|Adventure|Family|Fantasy","M. Night Shyamalan","Seychelle Gabriel","Noah Ringer","Aasif Mandvi",103,"avatar|fire|kingdom|tribe|water","English","USA",0,4.2,2.21686746987952,4.43373493975904,4,2,4
79057,"Predators ",2010,"Action|Sci-Fi|Thriller","Action|Adventure|Sci-Fi|Thriller","Nimród Antal","Topher Grace","Alice Braga","Derek Mears",107,"kicked in the face|martial arts|punched in the face|strong female character|woman punching a man","English","USA",0,6.4,3.1375,6.275,6,3,6
79091,"Despicable Me ",2010,"Animation|Children|Comedy|Crime","Animation|Comedy|Family","Pierre Coffin","Steve Carell","Miranda Cosgrove","Jack McBrayer",87,"girl|minion|moon|pyramid|white picket fence","English","USA",0,7.7,3.8144786829886,7.62895736597721,8,4,8
79132,"Inception ",2010,"Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX","Action|Adventure|Sci-Fi|Thriller","Christopher Nolan","Leonardo DiCaprio","Tom Hardy","Joseph Gordon-Levitt",148,"ambiguous ending|corporate espionage|dream|subconscious|thief","English","USA",0,8.8,4.1643847265924,8.32876945318479,9,4,8
79134,"Grown Ups ",2010,"Comedy","Comedy","Dennis Dugan","Steve Buscemi","Adam Sandler","Salma Hayek",102,"basketball|coach|daughter|high school|high school basketball","English","USA",4,6,2.77369668246445,5.54739336492891,6,3,6
79139,"The Sorcerer's Apprentice ",2010,"Action|Adventure|Children|Comedy|Fantasy","Action|Adventure|Family|Fantasy","Jon Turteltaub","Nicolas Cage","Omar Benson Miller","Robert Capron",109,"chosen one|enchanted object|love|spell|training","English","USA",0,6.1,3.20824411134904,6.41648822269807,6,3,6
79185,"Knight and Day ",2010,"Action|Comedy|Romance","Action|Comedy|Romance","James Mangold","Tom Cruise","Marc Blucas","Jordi Mollà",117,"chase|fbi|garage|spy|surveillance","English","USA",0,6.3,3.26373182552504,6.52746365105008,6,3,7
79187,"The Greatest ",2009,"Drama|Romance","Drama|Romance","Shana Feste","Jennifer Ehle","Zoë Kravitz","Cara Seymour",96,"car crash|loss|self help group|teenage mother|title directed by female","English","USA",2,6.7,3.24324324324324,6.48648648648649,7,3,6
79226,"The Good Guy ",2009,"Comedy|Romance","Comedy|Romance","","Adrian Martinez","Scott Porter","Aaron Yoo",90,"book club|cheating boyfriend|job promotion|manhattan new york city|new york city","English","USA",2,5.9,3.11111111111111,6.22222222222222,6,3,6
79230,"The Yellow Handkerchief ",2008,"Drama|Romance","Drama|Romance","","Kristen Stewart","Eddie Redmayne","William Hurt",102,"louisiana|overalls|road trip|southern u.s.|teenage boy","English","USA",1,6.8,3.48245614035088,6.96491228070175,7,3,7
79242,"The Kids Are All Right ",2010,"Comedy|Drama","Comedy|Drama","","Josh Hutcherson","Mia Wasikowska","Yaya DaCosta",106,"biological father|college|motorcycle|sperm|sperm donor","English","USA",1,7.1,3.53178928247048,7.06357856494096,7,4,7
79293,"Salt ",2010,"Action|Thriller","Action|Crime|Mystery|Thriller","Phillip Noyce","Angelina Jolie Pitt","Andre Braugher","August Diehl",101,"cia|on the run|russian|russian spy|strong female lead","English","USA",1,6.4,3.29439861050803,6.58879722101607,6,3,7
79428,"Dinner for Schmucks ",2010,"Comedy","Comedy","Jay Roach","Steve Carell","Stephanie Szostak","Bruce Greenwood",114,"dinner|diorama|idiot|irs|mouse","English","USA",2,5.9,2.92955112219451,5.85910224438903,6,3,6
79430,"8: The Mormon Proposition ",2010,"Documentary","Documentary","","Dustin Lance Black","Emily Pearson","Gavin Newsom",80,"church|marriage|mormon|mormon church|proposition","English","USA",0,7.1,3.39130434782609,6.78260869565217,7,3,7
79463,"Nanny McPhee Returns ",2010,"Children|Comedy|Fantasy","Comedy|Family|Fantasy","","Daniel Mays","Bill Bailey","Eros Vlahos",109,"farm|magic|mother daughter relationship|overalls|title directed by female","English","UK",5,6.1,3,6,6,3,6
79541,"Little Nicholas ",2009,"Comedy|Drama","Comedy|Family","Laurent Tirard","Louise Bourgoin","Sandrine Kiberlain","Kad Merad",91,"baby|dinner|family relationships|school|three word title","French","France",7,7.2,3.63380281690141,7.26760563380282,7,4,7
79547,"2:13 ",2009,"Horror|Thriller","Horror|Thriller","","Teri Polo","Kevin Pollak","Jere Burns",96,"death|forensic|murder|profiler|serial killer","English","USA",0,4.8,2.125,4.25,5,2,4
79572,"Ramona and Beezus ",2010,"Children|Comedy","Adventure|Comedy|Family|Fantasy","Elizabeth Allen Rosenbaum","Sierra McCormick","Hutch Dano","Jason Spevack",103,"aunt|cat|death of pet|girl|no opening credits","English","USA",2,6.7,3.16,6.32,7,3,6
79588,"Charlie St. Cloud ",2010,"Drama|Fantasy|Romance","Drama|Fantasy|Romance","Burr Steers","Augustus Prew","Charlie Tahan","Valerie Tian",99,"brother brother relationship|death of brother|ghost|seeing dead people|talking with the dead","English","USA",1,6.5,3.4047619047619,6.80952380952381,6,3,7
79592,"The Other Guys ",2010,"Action|Comedy","Action|Comedy|Crime","Adam McKay","Dwayne Johnson","Will Ferrell","Derek Jeter",116,"capitalist|detective|investigation|new york city|police","English","USA",2,6.7,3.3631970260223,6.72639405204461,7,3,7
79695,"The Expendables ",2010,"Action|Adventure|Thriller","Action|Adventure|Thriller","Sylvester Stallone","Jason Statham","Sylvester Stallone","Jet Li",113,"action hero|assassination attempt|explosion|machine gun|rescue mission","English","USA",9,6.5,3.01402757964812,6.02805515929624,6,3,6
79702,"Scott Pilgrim vs. the World ",2010,"Action|Comedy|Fantasy|Musical|Romance","Action|Comedy|Fantasy|Romance","Edgar Wright","Anna Kendrick","Kieran Culkin","Ellen Wong",112,"band|dating|high school|hipster|rock band","English","USA",0,7.5,3.79021317829457,7.58042635658915,8,4,8
